20150722; 14:01:10; 140110; 02; 68144572; 0056
20150722; 14:02:21; ; ллллД_~5·─; 68144572; 0056
20150722; 14:03:24; 140324; 02; 68144572; 0056
20150722; 14:03:36; 140336; 01; 68144572; 0083
20150722; 14:03:45; 140336; лллль_~5·─; 68144572; 0083
20150722; 14:11:06; 141104; 02; 68144572; 0361
20150722; 14:11:41; 141140; 02; 68144572; 0361
20150722; 14:12:01; 141201; 02; 68144572; 0361
